CustomerID,Age,Income,HomeVal,TractID,Tenure,DirectDeposit,Loan,NumAccounts,Dist,MktShare,Churn,Month
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,0,4
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,0,5
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,1,6
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,1
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,2
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,3
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,4
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,5
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,6
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,7
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,8
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,9
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,10
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,11
36,52,15,75,4,17.99863108,0,1,4,1.920789474,0.1480123,0,12
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,1
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,2
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,3
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,4
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,5
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,6
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,7
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,8
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,9
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,10
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,11
37,67,11.5,47.5,4,18.48596852,1,0,2,1.920789474,0.1480123,0,12
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,1
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,2
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,3
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,4
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,5
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,6
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,7
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,8
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,9
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,10
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,11
38,62,11.5,55,4,19.15126626,1,0,3,1.920789474,0.1480123,0,12
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,1
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,2
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,3
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,4
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,5
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,6
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,7
39,37,15,65,4,2.74606434,0,1,3,1.282424242,0.029138509,0,8
